venue,batsman,bowler,over,ball,current_score,wickets,runs_last_6,runs_last_12,current_rr,future_runs_6,future_runs_12,future_runs_18
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,Arshdeep Singh,0,4,7,0,7,7,10.499842502362466,53,87,139
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,Arshdeep Singh,0,5,7,0,7,7,8.399899201209585,54,88,140
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",WP Saha,K Rabada,1,0,7,0,6,7,6.999930000699993,54,89,141
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",WP Saha,K Rabada,1,1,11,0,6,11,9.428490612937603,52,86,137
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",WP Saha,K Rabada,1,2,11,0,5,11,8.249938125464059,52,86,138
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",WP Saha,K Rabada,1,3,12,0,5,12,7.999946667022219,52,85,138
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,K Rabada,1,4,14,0,7,14,8.399949600302397,52,87,140
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,K Rabada,1,5,18,0,11,18,9.81812826475492,49,87,136
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",WP Saha,Arshdeep Singh,2,0,22,0,15,21,10.999945000274998,49,84,132
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",WP Saha,Arshdeep Singh,2,1,26,0,15,21,11.999944615640237,46,80,128
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",WP Saha,Arshdeep Singh,2,2,28,0,17,22,11.999948571648977,45,79,126
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",WP Saha,Arshdeep Singh,2,3,32,0,20,25,12.799948800204799,45,76,122
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",WP Saha,Arshdeep Singh,2,4,36,0,22,29,13.499949375189843,42,73,118
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",WP Saha,Arshdeep Singh,2,5,36,0,18,29,12.705837508808791,42,75,118
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,Harpreet Brar,3,0,40,0,18,33,13.333288889037036,38,73,114
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,Harpreet Brar,3,1,41,0,15,30,12.947327534755154,38,73,113
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",WP Saha,Harpreet Brar,3,2,41,0,13,30,12.299963100110698,38,73,113
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",WP Saha,Harpreet Brar,3,3,42,0,10,30,11.999965714383674,38,76,112
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,Harpreet Brar,3,4,43,0,7,29,11.727240743888881,37,76,111
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",WP Saha,Harpreet Brar,3,5,44,0,8,26,11.478230926354104,36,76,110
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",WP Saha,K Rabada,4,0,44,0,4,22,10.99997250006875,37,77,110
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",WP Saha,K Rabada,4,1,46,0,5,20,11.03997350406359,36,76,108
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",WP Saha,K Rabada,4,2,48,0,7,20,11.07689751485189,38,75,106
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",WP Saha,K Rabada,4,3,48,1,6,16,10.666642963015638,38,79,106
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",B Sai Sudharsan,K Rabada,4,4,48,1,5,12,10.28569224494519,39,80,106
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",B Sai Sudharsan,K Rabada,4,5,52,1,8,16,10.758598430486007,36,77,102
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,SM Curran,5,0,54,1,10,14,10.799978400043202,35,75,100
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,SM Curran,5,1,54,1,8,13,10.451592674336759,35,76,100
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,SM Curran,5,2,54,1,6,13,10.124981015660596,35,82,100
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,SM Curran,5,3,55,1,7,13,9.999981818214877,35,82,99
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",B Sai Sudharsan,SM Curran,5,4,55,1,7,12,9.705865224943722,36,82,99
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",B Sai Sudharsan,SM Curran,5,5,56,1,4,12,9.599983542885356,35,85,98
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",B Sai Sudharsan,RD Chahar,6,0,57,1,3,13,9.499984166693055,34,85,97
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,RD Chahar,6,1,58,1,4,12,9.405390153421372,33,86,96
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",B Sai Sudharsan,RD Chahar,6,2,59,1,5,11,9.315774764566163,33,85,95
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,RD Chahar,6,3,59,1,4,11,9.07690911244752,34,86,95
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,RD Chahar,6,4,60,1,5,12,8.99998650002025,34,86,94
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",B Sai Sudharsan,RD Chahar,6,5,61,1,5,9,8.926816204659213,34,86,93
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",B Sai Sudharsan,SM Curran,7,0,61,1,4,7,8.714273265323907,35,87,93
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",B Sai Sudharsan,SM Curran,7,1,63,1,5,9,8.790685408345942,34,85,91
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",B Sai Sudharsan,SM Curran,7,2,63,1,4,9,8.590897376049034,34,86,91
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",B Sai Sudharsan,SM Curran,7,3,64,1,5,9,8.533321955570726,33,86,90
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,SM Curran,7,4,66,1,6,11,8.6086844234551,35,88,88
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,SM Curran,7,5,67,1,6,11,8.553180570407783,38,87,87
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,RD Chahar,8,0,71,1,10,14,8.874988906263868,35,83,83
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,RD Chahar,8,1,72,1,9,14,8.81631573512359,34,82,82
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",B Sai Sudharsan,RD Chahar,8,2,73,1,10,14,8.759989488012614,34,81,81
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,RD Chahar,8,3,77,1,13,18,9.058812871984857,31,77,77
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,RD Chahar,8,4,78,1,12,18,8.999989615396599,31,76,76
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",B Sai Sudharsan,RD Chahar,8,5,78,1,11,17,8.830178682816586,33,76,76
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,Harpreet Brar,9,0,78,1,7,17,8.666657037047736,35,76,76
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,Harpreet Brar,9,1,79,1,7,16,8.618172416539183,35,75,75
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",B Sai Sudharsan,Harpreet Brar,9,2,79,1,6,16,8.464276645417879,35,75,75
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",B Sai Sudharsan,Harpreet Brar,9,3,80,1,3,16,8.42104376732235,38,74,74
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,Harpreet Brar,9,4,80,1,2,14,8.275853507737752,39,74,74
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,Harpreet Brar,9,5,80,1,2,13,8.135584946862766,40,74,74
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",B Sai Sudharsan,MW Short,10,0,81,1,3,10,8.099991900008101,40,73,73
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,MW Short,10,1,82,1,3,10,8.065565837148357,40,72,72
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",B Sai Sudharsan,MW Short,10,2,86,1,7,13,8.322572591058783,37,68,68
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",B Sai Sudharsan,MW Short,10,3,86,1,6,9,8.190468390030105,41,68,68
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",B Sai Sudharsan,MW Short,10,4,87,1,7,9,8.156242353522794,41,67,67
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,MW Short,10,5,88,1,8,10,8.123069424858992,41,66,66
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,Arshdeep Singh,11,0,89,1,8,11,8.090901735543877,40,65,65
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",B Sai Sudharsan,Arshdeep Singh,11,1,89,2,7,10,7.970142116290643,41,65,65
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",HH Pandya,Arshdeep Singh,11,2,89,2,3,10,7.852934247410958,47,65,65
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",HH Pandya,Arshdeep Singh,11,3,90,2,4,10,7.826080151234652,47,64,64
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,Arshdeep Singh,11,4,91,2,4,11,7.799993314291446,46,63,63
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",HH Pandya,Arshdeep Singh,11,5,91,2,3,11,7.690134346365341,50,63,63
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,Harpreet Brar,12,0,91,2,2,10,7.583327013894156,51,63,63
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,Harpreet Brar,12,1,91,2,2,9,7.479445907304735,53,63,63
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,Harpreet Brar,12,2,92,2,3,6,7.459453411253991,52,62,62
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",HH Pandya,Harpreet Brar,12,3,93,2,3,7,7.4399940480047615,52,61,61
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,Harpreet Brar,12,4,94,2,3,7,7.421046772857811,52,60,60
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",HH Pandya,Harpreet Brar,12,5,95,2,4,7,7.402591634344181,52,59,59
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",HH Pandya,K Rabada,13,0,96,2,5,7,7.384609704146381,52,58,58
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,K Rabada,13,1,97,2,6,8,7.367083012342016,51,57,57
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",HH Pandya,K Rabada,13,2,97,2,5,8,7.274994543754092,52,57,57
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",HH Pandya,K Rabada,13,3,97,2,4,7,7.185179862829732,53,57,57
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",HH Pandya,K Rabada,13,4,101,2,7,10,7.390238494947443,53,53,53
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",HH Pandya,K Rabada,13,5,105,2,10,14,7.590355958778825,49,49,49
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,Harpreet Brar,14,0,106,2,10,15,7.571423163269169,48,48,48
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",HH Pandya,Harpreet Brar,14,1,106,3,9,15,7.4823476595192995,48,48,48
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",DA Miller,Harpreet Brar,14,2,107,3,10,15,7.465111070852741,47,47,47
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,Harpreet Brar,14,3,108,3,11,15,7.448270725330534,46,46,46
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",DA Miller,Harpreet Brar,14,4,109,3,8,15,7.4318131146728765,45,45,45
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,Harpreet Brar,14,5,111,3,6,16,7.483141022601558,43,43,43
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",DA Miller,RD Chahar,15,0,113,3,7,17,7.5333283111144596,41,41,41
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",DA Miller,RD Chahar,15,1,114,3,8,17,7.516478560563587,40,40,40
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,RD Chahar,15,2,114,3,7,17,7.434777759927548,40,40,40
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,RD Chahar,15,3,118,3,10,21,7.612898314259152,36,36,36
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,RD Chahar,15,4,119,3,10,18,7.59573983250649,35,35,35
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",DA Miller,RD Chahar,15,5,120,3,9,15,7.578942581720475,34,34,34
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",DA Miller,SM Curran,16,0,121,3,8,15,7.5624952734404545,33,33,33
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,SM Curran,16,1,122,3,8,16,7.5463870847090195,32,32,32
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",DA Miller,SM Curran,16,2,123,3,9,16,7.530607634321857,31,31,31
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,SM Curran,16,3,127,3,9,19,7.696965032142405,27,27,27
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,SM Curran,16,4,128,3,9,19,7.679995392002764,26,26,26
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",DA Miller,SM Curran,16,5,129,3,9,18,7.663361784141515,25,25,25
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",DA Miller,K Rabada,17,0,129,3,8,16,7.588230830452453,25,25,25
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",DA Miller,K Rabada,17,1,130,3,8,16,7.572811122634297,24,24,24
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,K Rabada,17,2,136,3,13,22,7.846149319529239,18,18,18
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,K Rabada,17,3,137,3,10,19,7.8285669551045975,17,17,17
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",DA Miller,K Rabada,17,4,137,3,9,18,7.754712591672117,17,17,17
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",DA Miller,K Rabada,17,5,141,3,12,21,7.9065376225022685,13,13,13
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,Arshdeep Singh,18,0,142,3,13,21,7.888884506175274,12,12,12
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",DA Miller,Arshdeep Singh,18,1,144,3,14,22,7.926601141320472,10,10,10
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",DA Miller,Arshdeep Singh,18,2,144,3,8,21,7.854541170250272,10,10,10
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",DA Miller,Arshdeep Singh,18,3,145,3,8,18,7.837833601171027,9,9,9
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,Arshdeep Singh,18,4,146,3,9,18,7.821424381379796,8,8,8
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",DA Miller,Arshdeep Singh,18,5,147,3,6,18,7.805305590103227,7,7,7
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",DA Miller,SM Curran,19,0,148,3,6,19,7.789469584489693,6,6,6
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,SM Curran,19,1,148,4,4,18,7.721735101703425,6,6,6
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",R Tewatia,SM Curran,19,2,149,4,5,13,7.7068925654003975,5,5,5
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",DA Miller,SM Curran,19,3,150,4,5,13,7.69230374753654,4,4,4
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",R Tewatia,SM Curran,19,4,154,4,8,17,7.830504492963817,0,0,0
